Felicidad,Tristeza,Miedo,Asco,Enfado,timeBeginMark,timeEndMark,Pitch,Amplitude,Longitud_Onda,Nombre
0.9009090276522329,0.26011305913561955,0.43403231317643076,0.0817044983850792,0.004809856996871531,155.4,160.0,0.24997135744862567,0.03615167146061388,0.007145833333333333,Maria_cadilla_nuevo.wav
1.6989880873625225,0.40279079088941216,0.41966456423688214,0.1025649676885223,0.003924762349925004,156.4,161.0,0.49994271489725134,0.0491819260848401,0.007145833333333333,Maria_cadilla_nuevo.wav
1.925324241979979,0.33331055972666945,0.4380885581631446,0.2505499245162355,0.005246161723334808,157.3,162.0,0.24997135744862567,0.04288508116334038,0.007145833333333333,Maria_cadilla_nuevo.wav
2.1088174676988274,0.2223315784940496,0.3136566102912184,0.20189944742014632,0.0070940016594249755,158.5,163.0,0.49994271489725134,0.09031324286047546,0.007145833333333333,Maria_cadilla_nuevo.wav
2.4352724448253866,0.2692807776329573,0.3585325827880297,0.2349168591608759,0.007370808394625783,159.5,164.0,0.49994271489725134,0.054719531259953894,0.007145833333333333,Maria_cadilla_nuevo.wav
2.7888562454027124,0.28937500109896064,0.5260824757278897,0.38565473520429805,0.010033978061983362,160.4,165.0,0.24997135744862567,0.04729950913101957,0.007145833333333333,Maria_cadilla_nuevo.wav
2.5742037729360163,0.6733350977301598,0.5454613835900091,0.34006119560217485,0.017341438040602952,161.8,166.0,0.24997135744862567,0.04652257465042343,0.007145833333333333,Maria_cadilla_nuevo.wav
2.1966738200280815,0.6388753862120211,0.48981830809498206,0.24788220116170123,0.015545449801720679,162.4,167.0,0.24997135744862567,0.055432641206950246,0.007145833333333333,Maria_cadilla_nuevo.wav
1.5115135591477156,0.444237710442394,0.40955980494618416,0.15596267679939047,0.0281784464023076,163.6,167.6,0.749914072345877,0.0078026641804034335,0.007145833333333333,Maria_cadilla_nuevo.wav
1.2970256954431534,0.44230610597878695,0.4150021215900779,0.13069465989246964,0.04396221193019301,164.4,167.7,0.49994271489725134,0.00032926541329762266,0.007145833333333333,Maria_cadilla_nuevo.wav
0.8299878099933267,0.3634082209318876,0.7134607015177608,0.12664664164185524,0.09611711627803743,165.1,167.7,0.24997135744862567,0.0002571741719670257,0.007145833333333333,Maria_cadilla_nuevo.wav
0.447125680744648,0.4429952744394541,0.6940744314342737,0.3218624172732234,0.20162232406437397,166.4,167.7,0.24997135744862567,0.00020647347792718162,0.007145833333333333,Maria_cadilla_nuevo.wav
0.5749429962597787,0.2847824040800333,0.3257366078905761,0.08650749269872904,0.10871661826968193,171.5,172.0,0.49994271489725134,0.0060324102425679165,0.007145833333333333,Maria_cadilla_nuevo.wav
0.7000931380316615,0.313619626685977,0.23583747050724924,0.10335718840360641,0.10990853677503765,171.6,172.5,0.24997135744862567,0.00032889955100677185,0.007145833333333333,Maria_cadilla_nuevo.wav
0.620847703423351,0.4114499716088176,0.28467627544887364,0.08396341628395021,0.09207349736243486,171.3,172.2,0.24997135744862567,0.00026547346083146355,0.007145833333333333,Maria_cadilla_nuevo.wav
0.5932876465376467,0.40223895758390427,0.2757524570915848,0.07635975978337228,0.08705744612962008,171.3,172.4,0.24997135744862567,0.004703804855332523,0.007145833333333333,Maria_cadilla_nuevo.wav
0.6178996753878891,0.3989844871684909,0.2834491962566972,0.08390254760161042,0.08790861489251256,171.3,172.5,0.24997135744862567,0.018305250935350546,0.007145833333333333,Maria_cadilla_nuevo.wav
1.7648332971148193,0.19586942298337817,0.17686535650864244,0.10318369138985872,0.10541627835482359,174.9,177.0,0.49994271489725134,0.07657023048336084,0.007145833333333333,Maria_cadilla_nuevo.wav
1.4204616607166827,0.2244836138561368,0.29363050521351397,0.10109257767908275,0.17774802423082292,174.9,178.0,0.49994271489725134,0.11065366079899448,0.007145833333333333,Maria_cadilla_nuevo.wav
1.698301938828081,0.32310779159888625,0.2733279191888869,0.09006896242499352,0.15124192484654486,174.9,179.0,0.49994271489725134,0.0998534410971313,0.007145833333333333,Maria_cadilla_nuevo.wav
1.048183724284172,0.2211107248440385,0.1917529907077551,0.08942005899734795,0.102788244956173,175.9,180.0,0.9998854297945027,0.06052693905443105,0.007145833333333333,Maria_cadilla_nuevo.wav
0.6411535893566906,0.34188386891037226,0.2699510846287012,0.11102309031412005,0.13680596253834665,178.9,181.0,0.49994271489725134,0.04720905246092301,0.007145833333333333,Maria_cadilla_nuevo.wav
0.4459583507850766,0.414892022497952,0.5994208646006882,0.09758845996111631,0.3151453626342118,180.3,182.0,0.49994271489725134,0.028875597071246234,0.007145833333333333,Maria_cadilla_nuevo.wav
0.44289671536535025,0.3614674969576299,0.3876166264526546,0.0714345802552998,0.28907599695958197,179.9,183.0,0.24997135744862567,0.02253604813735921,0.007145833333333333,Maria_cadilla_nuevo.wav
0.5425642812624574,0.357118321582675,0.405607501976192,0.0809411855880171,0.24701627437025309,180.3,184.0,0.49994271489725134,0.05249667499439065,0.007145833333333333,Maria_cadilla_nuevo.wav
1.0406124284490943,0.4639131538569927,0.47050357796251774,0.1591461906209588,0.21604187693446875,180.6,185.0,0.24997135744862567,0.03091735293322957,0.007145833333333333,Maria_cadilla_nuevo.wav
0.6627296004444361,0.35606885701417923,0.38852306734770536,0.10218099318444729,0.30833535827696323,183.3,186.0,0.9998854297945027,0.05997863767273892,0.007145833333333333,Maria_cadilla_nuevo.wav
0.5697252182289958,0.27483316976577044,0.30270576383918524,0.06718732044100761,0.20201658410951495,183.4,187.0,0.24997135744862567,0.02505583502774327,0.007145833333333333,Maria_cadilla_nuevo.wav
0.47324827359989285,0.31376686226576567,0.4269511215388775,0.07628196477890015,0.17662583757191896,183.4,188.0,0.49994271489725134,0.027531979569091376,0.007145833333333333,Maria_cadilla_nuevo.wav
0.625753122381866,0.2657113904133439,0.2354724328033626,0.08524304698221385,0.07881436846219003,184.6,189.0,0.24997135744862567,0.025798314880055764,0.007145833333333333,Maria_cadilla_nuevo.wav
0.7488067946396768,0.24077329598367214,0.3009861595928669,0.10469435667619109,0.11148641398176551,185.9,190.0,0.24997135744862567,0.016613908185310746,0.007145833333333333,Maria_cadilla_nuevo.wav
0.9189272192306817,0.17677329806610942,0.25660443073138595,0.13463558489456773,0.07123217871412635,186.8,191.0,0.749914072345877,0.017325872071064993,0.007145833333333333,Maria_cadilla_nuevo.wav
0.754639352671802,0.2924292739480734,0.37593164201825857,0.10347248427569866,0.15791180450469255,187.5,189.9,0.24997135744862567,0.01643180619000325,0.007145833333333333,Maria_cadilla_nuevo.wav
0,0,0,0,0,0,0,0.24997135744862567,0.017244433381961115,0.007145833333333333,Maria_cadilla_nuevo.wav
0.5850227768532932,0.413305819965899,0.3248515911400318,0.11238142475485802,0.17740114964544773,193.0,194.0,0.24997135744862567,0.030212819135267365,0.007145833333333333,Maria_cadilla_nuevo.wav
0,0,0,0,0,0,0,0.24997135744862567,0.016573084183800275,0.007145833333333333,Maria_cadilla_nuevo.wav
0.5288990261033177,0.3567379154264927,0.30800888407975435,0.10930900927633047,0.15958667919039726,192.8,193.7,0.24997135744862567,0.0036948553541611704,0.007145833333333333,Maria_cadilla_nuevo.wav
0.574616321362555,0.3394095078110695,0.26534635480493307,0.09922770969569683,0.1458643926307559,192.8,194.4,0.24997135744862567,0.0034794265145908234,0.007145833333333333,Maria_cadilla_nuevo.wav
0.43419469334185123,0.66232530772686,0.4896154087036848,0.11674049776047468,0.2543213590979576,195.2,198.0,0.24997135744862567,0.008058502208026763,0.007145833333333333,Maria_cadilla_nuevo.wav
0.49321102630347013,0.6723444499075413,0.4799000062048435,0.09693748876452446,0.23365115094929934,195.2,199.0,0.24997135744862567,0.008082824580547456,0.007145833333333333,Maria_cadilla_nuevo.wav
0.4996245810762048,0.6188772162422538,0.5141756180673838,0.08975547272711992,0.19943688716739416,196.0,200.0,7.7720207253886,0.020099337484799383,0.007145833333333333,Maria_cadilla_nuevo.wav
